Time (s),Signal 1 (A),Signal 2 (A),Signal 3 (A),Peak (A),Signal Angle (deg),Delta t (s),DFT1 Real,DFT1 Imag,DFT1 Magnitude,DFT1 Phase (deg),DFT1 RMS,PMU1 Sync Offset,PMU1 Mag Noise,PMU1 Phase Noise,PMU1 Clock Drift,PMU1 Packet Loss,PMU1 Bad Data,DFT2 Real,DFT2 Imag,DFT2 Magnitude,DFT2 Phase (deg),DFT2 RMS,PMU2 Sync Offset,PMU2 Mag Noise,PMU2 Phase Noise,PMU2 Clock Drift,PMU2 Packet Loss,PMU2 Bad Data,DFT3 Real,DFT3 Imag,DFT3 Magnitude,DFT3 Phase (deg),DFT3 RMS,PMU3 Sync Offset,PMU3 Mag Noise,PMU3 Phase Noise,PMU3 Clock Drift,PMU3 Packet Loss,PMU3 Bad Data
2.431,-3.0901699437493093,-5.87785252292449,-3.1478897578420826,10,198.0,0.001,-58.77852522925111,80.90169943749211,10.00495748863954,125.87889181046684,7.071067811865483,0.16172177186268408,0.0049574886395290325,-0.3314499613984965,0.048620000000000003,False,False,-80.90169943749537,58.77852522924702,9.99853765855616,142.0470199447763,7.071067811865499,-1.9402401017235513,-0.0014623414438742189,-0.06135995350051006,0.048620000000000003,False,False,-59.27771283667411,80.53809810864321,10.007012559299326,128.0134416678916,7.0711500076383045,1.7877275635101635,0.006896316922621622,-0.17674601074154156,0.048620000000000003,False,False
2.432,-5.87785252292449,-8.090169943749226,-5.926794208343723,10,216.0,0.001,-80.90169943749737,58.7785252292437,9.990556880230269,143.9582741761466,7.071067811865475,0.16172177186268408,-0.009443119769731924,-0.25208759571863715,0.04864,False,False,-95.10565162951573,30.901699437494308,9.99485497950322,160.25154947164282,7.0710678118654915,-1.9402401017235513,-0.005145020496803931,0.1431495733660689,0.04864,False,False,-81.26220087263286,58.27907815048048,10.000883511715967,146.2557741341606,7.071066482764091,1.7877275635101635,0.0008853913491707398,0.06648599040853286,0.04864,False,False
2.433,-8.090169943749226,-9.510565162951366,-8.12558734874067,10,234.0,0.001,-95.10565162951599,30.901699437490727,9.999740577274789,162.55552490793943,7.071067811865429,0.16172177186268408,-0.00025942272514772684,0.34514313607443237,0.048659999999999995,False,False,-99.99999999999983,-4.04121180963557e-13,9.993009791990987,-181.70492585374535,7.071067811865463,-1.9402401017235513,-0.006990208008996067,0.1866542479779601,0.048659999999999995,False,False,-95.29280256583561,30.315740675786376,10.005119028733883,164.1748446597094,7.070983790666209,1.7877275635101635,0.005237852653412496,-0.013982941103843788,0.048659999999999995,False,False
2.434,-9.510565162951718,-10.0,-9.529052291140047,10,252.0,0.001,-99.99999999999929,-3.991029728922513e-12,9.997292284383308,-179.34112975590935,7.071067811865425,0.16172177186268408,-0.002707715616620401,0.4484684722256736,0.04868,False,False,-95.10565162951508,-30.901699437495076,9.997755941566068,-163.48927611754536,7.071067811865463,-1.9402401017235513,-0.002244058433917294,0.4022839841779936,0.04868,False,False,-99.99620936916192,-0.614881852277334,10.002087940294299,-177.41010307688512,7.07093344894913,1.7877275635101635,0.002277958152873094,0.4011790946451317,0.04868,False,False
2.435,-10.0,-9.51056516295143,-9.999818398179087,10,270.0,0.001,-95.10565162951346,-30.901699437498323,10.00176827635665,-161.9612078675533,7.071067811865427,0.16172177186268408,0.0017682763567174265,-0.17162963941829495,0.0487,False,False,-80.9016994374941,-58.778525229247464,10.011531467247803,-145.69281890213702,7.071067811865444,-1.9402401017235513,0.011531467247845806,0.19872119958626952,0.0487,False,False,-94.9120519682312,-31.485320134398776,9.996657979209827,-159.98589071424513,7.070934518430288,1.7877275635101635,-0.0031535154063561527,-0.17462848942713952,0.0487,False,False
2.436,-9.51056516295143,-8.090169943750015,-9.491807096959977,10,288.0,0.001,-80.90169943749154,-58.77852522925004,10.00447665659722,-143.69088332128536,7.071067811865405,0.16172177186268408,0.004476656597316807,0.09867490684961684,0.04872,False,False,-58.778525229246775,-80.90169943749471,10.000248965093418,-128.025750681271,7.071067811865452,-1.9402401017235513,0.00024896509344922825,-0.13423057954770065,0.04872,False,False,,,,,,1.7877275635101635,0.002306656408524545,0.006136218710104895,0.04872,True,False
2.437,-8.090169943750015,-5.8778525229255765,-8.054742076984581,10,306.0,0.001,-58.778525229244195,-80.9016994374966,9.99448366179902,-125.39278870018045,7.071067811865452,0.16172177186268408,-0.00551633820094881,0.3967495279548087,0.04874,False,False,,,,,,-1.9402401017235513,-0.0070500387459298906,0.32945363007031037,0.04874,True,False,-58.28086235051548,-81.26096642704252,10.002185726945836,-123.6821232033792,7.071069077931803,1.7877275635101635,0.002183936457664584,0.12973157236018595,0.04874,False,False
2.438,-5.877852522924657,-3.090169943749505,-5.829282408456643,10,324.0,0.001,-30.90169943749137,-95.1056516295162,9.998827817869707,-107.62393780538898,7.0710678118654595,0.16172177186268408,-0.001172182130272223,0.16558042274634088,0.048760000000000005,False,False,-6.634692795159935e-13,-100.00000000000037,9.998378366835963,-91.74952702661247,7.071067811865501,-1.9402401017235513,-0.0016216331640748725,0.14195307511146563,0.048760000000000005,False,False,,,,,,1.7877275635101635,0.001833228304370658,-0.11915576515729703,0.048760000000000005,True,False
2.439,-3.090169943749505,-1.5670527183993413e-13,-3.0332549414239276,10,342.0,0.001,3.2738256550146616e-12,-99.99999999999983,10.003347115353197,-90.12094820398914,7.071067811865463,0.16172177186268408,0.0033471153532128434,-0.331449975853705,0.048780000000000004,False,False,30.901699437494024,-95.10565162951599,10.001353058167016,-73.64354157392911,7.071067811865502,-1.9402401017235513,0.001353058166976846,0.24791852779495663,0.048780000000000004,False,False,0.6099710747650651,-100.00002039990801,10.004072599262061,-88.16848730191856,7.071200797846879,1.7877275635101635,0.003884528683552288,-0.354478141922808,0.048780000000000004,False,False
2.44,-1.5670527183993413e-13,3.090169943749207,0.05966645461084504,10,0.0,0.001,30.901699437497598,-95.10565162951426,9.99930268684919,-71.8829384336934,7.071067811865463,0.16172177186268408,-0.0006973131507955649,-0.0934602055578434,0.0488,False,False,58.778525229246625,-80.90169943749562,10.005607419400045,-55.766853514926495,7.071067811865498,-1.9402401017235513,0.005607419400013053,0.1245865867976759,0.0488,False,False,31.479506880859326,-94.91793206026888,10.003924633005253,-69.89015237371892,7.071199749710048,1.7877275635101635,0.003738044716067966,-0.07476811146232766,0.0488,False,False
2.441,3.090169943749207,5.877852522924403,3.1467479493751767,10,18.0,0.001,58.778525229248466,-80.9016994374932,10.002376345989582,-53.6378329048463,7.0710678118654355,0.16172177186268408,0.0023763459896371515,0.15162532328996375,0.048819999999999995,False,False,80.90169943749332,-58.7785252292487,9.99491382878709,-37.886337346436626,7.071067811865452,-1.9402401017235513,-0.005086171212878597,0.005082755288047754,0.048819999999999995,False,False,59.267850485098016,-80.54532798819167,10.002472239333054,-51.70696024069314,7.071148408090904,1.7877275635101635,0.0023582590579758404,0.10965842409877913,0.048819999999999995,False,False
2.442,5.877852522925323,8.090169943749832,5.925827206388172,10,36.0,0.001,,,,,,0.16172177186268408,0.0011740419154556232,0.19025982979219191,0.04884,True,False,95.10565162951494,-30.90169943749633,10.000114132407784,-19.631294317077018,7.071067811865481,-1.9402401017235513,0.00011413240777505345,0.260105784647471,0.04884,False,False,81.25509273457322,-58.28898966977062,9.998820102286464,-33.53672112198494,7.0710665433252435,1.7877275635101635,-0.0011781037267360702,0.28077903205661703,0.04884,False,False
2.443,8.090169943749832,9.510565162951334,8.124888919947056,10,54.0,0.001,95.10565162951576,-30.901699437492752,10.002979638631313,-17.85737784682487,7.0710678118654595,0.16172177186268408,0.0029796386313334995,-0.06795961868871118,0.04886,False,False,100.00000000000003,-1.660005466419534e-12,10.005195016106136,-1.9679546484270682,7.071067811865477,-1.9402401017235513,0.005195016106132743,-0.07657454670256568,0.04886,False,False,95.28913202545328,-30.3273548947708,10.004630070708883,-15.438304645553798,7.070985481910441,1.7877275635101635,0.004746502847882281,0.3796466963393508,0.04886,False,False
2.444,9.510565162951334,10.0,9.528689591488217,10,72.0,0.001,99.9999999999997,1.9948487306464813e-12,10.004350475059715,0.07099455522811987,7.071067811865455,0.16172177186268408,0.004350475059743497,-0.1396072166357072,0.04888,False,False,95.1056516295159,30.90169943749318,9.994721761862575,16.21208192867191,7.071067811865478,-1.9402401017235513,-0.00527823813743036,0.10344203039640697,0.04888,False,False,99.99632127122956,0.6027062989370084,9.998126981342644,2.1158600859590946,7.070936120013296,1.7877275635101635,-0.001686778253950795,-0.06608127200890448,0.04888,False,False
2.445,10.0,9.510565162951815,9.999825518867636,10,90.0,0.001,95.10565162951445,30.90169943749655,10.00247787967508,18.007271292994815,7.071067811865455,0.16172177186268408,0.002477879675108631,-0.20335047886901145,0.0489,False,False,80.90169943749615,58.77852522924613,9.993920262824192,34.3397649728403,7.071067811865507,-1.9402401017235513,-0.006079737175852238,0.23110507456486307,0.0489,False,False,94.91592028228875,31.473774891430736,9.995603800755333,19.829524077311913,7.070937147560516,1.7877275635101635,-0.00421141201247588,-0.3524372304716399,0.0489,False,False
2.446,9.510565162951464,8.09016994374941,9.49218186608294,10,108.0,0.001,80.9016994374934,58.77852522924878,10.004306631732884,36.134840004428895,7.0710678118654595,0.16172177186268408,0.0043066317329048314,-0.07580176743492292,0.048920000000000005,False,False,58.77852522924914,80.90169943749409,10.006243753546476,52.046459742665284,7.071067811865514,-1.9402401017235513,0.006243753546420835,-0.06222015561009703,0.048920000000000005,False,False,80.54519335151642,59.26420510931372,10.003326113146867,38.0691149812816,7.0709879717306725,1.7877275635101635,0.0034390241483253504,-0.11272976684094665,0.048920000000000005,False,False
2.447,8.09016994374941,5.877852522924743,8.05544641645104,10,126.0,0.001,58.7785252292457,80.90169943749575,10.001732810855309,54.17170108884185,7.071067811865466,0.16172177186268408,0.0017328108553206114,-0.03896068302192504,0.048940000000000004,False,False,30.90169943749685,95.10565162951536,9.997389020290319,69.8909935533247,7.071067811865521,-1.9402401017235513,-0.0026109797097467946,-0.21770634495060204,0.048940000000000004,False,False,58.290737833321295,81.25388175194661,10.000879739461046,56.09996007699638,7.0710690199263055,1.7877275635101635,0.0008780310050345238,-0.08142146504130604,0.048940000000000004,False,False
2.448,5.877852522924743,3.0901699437496073,5.830246197092216,10,144.0,0.001,30.901699437493065,95.10565162951588,9.997508687588962,72.05206019172881,7.071067811865474,0.16172177186268408,-0.0024913124110373546,-0.1586215801348824,0.048960000000000004,False,False,1.1741718708435656e-12,100.00000000000038,9.998114661905818,88.14099666761145,7.071067811865502,-1.9402401017235513,-0.0018853380942211392,0.03227676933567019,0.048960000000000004,False,False,30.330807567964392,95.29046401637666,10.002922651628506,74.11271692803696,7.071149277232544,1.7877275635101635,0.002807442201533347,-0.067778136598223,0.048960000000000004,False,False
2.449,3.0901699437496073,2.645113290030965e-13,3.034382992872597,10,162.0,0.001,-5.311306949806749e-13,100.00000000000038,10.002483873199072,89.99538577037121,7.071067811865502,0.16172177186268408,0.002483873199033755,-0.21531600149177682,0.048979999999999996,False,False,-30.901699437492454,95.1056516295165,9.996747931545997,106.0731229870216,7.071067811865501,-1.9402401017235513,-0.003252068454040183,-0.03561691125340204,0.048979999999999996,False,False,-0.597893205080914,100.00005596478137,10.003066486619446,92.456154180987,7.071198154925405,1.7877275635101635,0.0028821536963325183,0.276883318585423,0.048979999999999996,False,False
2.45,-8.723570482130638e-13,-3.0901699437501855,-0.05848499325836514,10,180.0,0.001,-30.901699437495157,95.10565162951562,9.995534323563707,108.15836210327664,7.071067811865502,0.16172177186268408,-0.004465676436331739,-0.05235966858623255,0.049,False,False,-58.77852522924633,80.90169943749626,10.003720765284406,124.2289836032414,7.071067811865521,-1.9402401017235513,0.0037207652843398937,0.12022370496590527,0.049,False,False,-31.46807698911968,94.92168325234174,10.001218732477286,110.16734597947,7.071197147884882,1.7877275635101635,0.0010358237245380627,-0.010577403051608123,0.049,False,False
2.451,-3.0901699437501855,-5.877852522924316,-3.145628706039152,10,198.0,0.001,-58.778525229248615,80.90169943749459,9.996723495461358,126.19850232019965,7.07106781186552,0.16172177186268408,-0.003276504538704713,-0.01223945166370715,0.04902,False,False,-80.9016994374941,58.77852522924912,9.997981915475997,142.4597512180797,7.071067811865514,-1.9402401017235513,-0.0020180845240593296,0.3509713198043084,0.04902,False,False,-59.25818254737841,80.55241352833922,9.996360619867888,127.6853676773335,7.071146839112801,1.7877275635101635,-0.003751141537078232,-0.49134604311330365,0.04902,False,False
2.452,-5.877852522924316,-8.0901699437491,-5.924879269464807,10,216.0,0.001,-80.90169943749578,58.77852522924682,10.001479139246856,143.90324858353293,7.071067811865515,0.16172177186268408,0.0014791392467980633,-0.3075131883303608,0.04904,False,False,-95.10565162951518,30.90169943749669,9.996775853447819,160.1389989545929,7.071067811865505,-1.9402401017235513,-0.0032241465522248693,0.03019905631757155,0.04904,False,False,-81.24812415856812,58.29870407517282,10.000965532328955,146.2721396700871,7.0710666013447625,1.7877275635101635,0.0009672442637648596,0.09628974420657815,0.04904,False,False
2.453,-8.0901699437491,-9.5105651629513,-8.1242042077742,10,234.0,0.001,-95.10565162951606,30.90169943749399,10.003262066807652,162.32152156510577,7.071067811865507,0.16172177186268408,0.0032620668076079936,0.11073979324255462,0.04906,False,False,-100.00000000000037,1.9242385462803213e-12,9.98995000543853,177.97629278822333,7.071067811865501,-1.9402401017235513,-0.010049994561507132,-0.13252711005199888,0.04906,False,False,-95.28553278179919,30.338738690236916,9.99650631390162,163.82578170382916,7.070987138591686,1.7877275635101635,-0.0033795968604674433,-0.3496262103158196,0.04906,False,False
2.454,-9.510565162951652,-10.0,-9.528333941549437,10,252.0,0.001,-100.00000000000037,-9.183764859699295e-13,9.991458904545874,-179.95567042631484,7.071067811865501,0.16172177186268408,-0.00854109545416277,-0.16647219817804015,0.049080000000000006,False,False,-95.1056516295163,-30.90169943749303,9.994672043506437,-163.35059410124774,7.0710678118654995,-1.9402401017235513,-0.00532795649359776,0.5405660004769277,0.049080000000000006,False,False,-99.9964295129104,-0.5907718378899993,10.002914586698298,-177.776849470186,7.070938737782593,1.7877275635101635,0.0030971250168595004,0.04784748876659617,0.049080000000000006,False,False
2.455,-10.0,-9.510565162951497,-9.999832360351574,10,270.0,0.001,-95.10565162951542,-30.90169943749573,10.00661084080697,-161.70179900458515,7.0710678118654995,0.16172177186268408,0.006610840806934495,0.08737922355163014,0.049100000000000005,False,False,-80.90169943749623,-58.778525229246,10.002738454248108,-145.8883700314794,7.071067811865505,-1.9402401017235513,0.002738454248066582,0.002770070245250215,0.049100000000000005,False,False,-94.91971063561145,-31.46245781692339,9.993502893876105,-159.49113363391962,7.07093972504005,1.7877275635101635,-0.006315963998219692,0.3335433722948414,0.049100000000000005,False,False
2.456,-9.510565162951497,-8.090169943749473,-9.492549083614042,10,288.0,0.001,-80.90169943749457,-58.7785252292483,9.998118546544537,-143.7564987493923,7.071067811865507,0.16172177186268408,-0.0018814534555077992,0.03265947874449359,0.04912,False,False,-58.77852522924863,-80.90169943749379,9.993278328481038,-128.1526965928851,7.071067811865475,-1.9402401017235513,-0.006721671518962045,-0.2615764911605891,0.04912,False,False,-80.55228084585679,-59.25460849948847,10.001356854139882,-141.99284785894943,7.070989526897009,1.7877275635101635,0.0014675658040174504,-0.16805709341637803,0.04912,False,False
2.457,-8.090169943749473,-5.8778525229257506,-8.056136698617014,10,306.0,0.001,-58.77852522924633,-80.90169943749547,9.992074876510571,-125.37510219981246,7.071067811865475,0.16172177186268408,-0.007925123489428478,0.41403602832417125,0.049139999999999996,False,False,-30.90169943749646,-95.10565162951491,9.990855823808936,-109.90900944873394,7.0710678118654835,-1.9402401017235513,-0.009144176191077004,-0.017909347009359932,0.049139999999999996,False,False,-58.30041694350453,-81.24693621277515,10.00233777142344,-123.82427936444759,7.071068964360773,1.7877275635101635,0.002336141548959648,0.0009648857313207962,0.049139999999999996,False,False
2.458,-5.877852522923911,-3.09016994374971,-5.83119082181517,10,324.0,0.001,-30.90169943749288,-95.1056516295155,9.994980334819791,-108.00054905583694,7.071067811865444,0.16172177186268408,-0.005019665180165231,-0.21143082770066413,0.04916,False,False,-1.9668711104259273e-12,-100.00000000000017,10.003339626242395,-92.16189042888485,7.071067811865487,-1.9402401017235513,0.0033396262423769224,-0.2708103271601565,0.04916,False,False,-30.34212241515992,-95.28683746102459,9.999823928294573,-106.0225577956435,7.071147638813756,1.7877275635101635,-0.00028896405832861126,-0.19644516888715982,0.04916,False,False
2.459,-3.09016994374971,-3.7231738616625894e-13,-3.035488666135075,10,342.0,0.001,1.6195933483231784e-12,-99.99999999999963,9.996747504718142,-89.92204458241474,7.07106781186545,0.16172177186268408,-0.003252495281822391,-0.13294635427836132,0.04918,False,False,30.90169943749272,-95.10565162951619,9.995168917537415,-73.91915597623952,7.071067811865487,-1.9402401017235513,-0.004831082462603366,-0.02809587451472935,0.04918,False,False,0.5860544760947319,-100.00008941505054,10.000814316735077,-87.72871782745307,7.071195564707236,1.7877275635101635,0.0006336469336268658,0.09859427302194547,0.04918,False,False
2.46,-3.7231738616625894e-13,3.0901699437490016,0.057326925613564235,10,0.0,0.001,30.901699437495964,-95.10565162951457,9.997011998551786,-71.72393220564292,7.07106781186545,0.16172177186268408,-0.0029880014481794017,0.06514602249359412,0.0492,False,False,58.77852522924545,-80.90169943749623,9.994986559886062,-56.111312323872056,7.0710678118654835,-1.9402401017235513,-0.005013440113950294,-0.22027222214714048,0.0492,False,False,31.45687297236082,-94.92535882975804,9.994130273466078,-69.87389788332432,7.071194597151732,1.7877275635101635,-0.006049028005255818,-0.04526537852583216,0.0492,False,False
2.461,3.0901699437490016,5.877852522924228,3.144531582759455,10,18.0,0.001,58.77852522924803,-80.90169943749368,9.994807023104292,-53.53927471809965,7.071067811865444,0.16172177186268408,-0.005192976895666124,0.24978351003696897,0.04922,False,False,80.90169943749326,-58.778525229249354,9.999184837110699,-37.853777784227624,7.071067811865475,-1.9402401017235513,-0.0008151628893011627,0.037242317497370024,0.04922,False,False,59.24870520825548,-80.55935763329364,9.999550569453648,-51.49206769647387,7.071145300141861,1.7877275635101635,-0.0005590155177424729,0.33775021594808546,0.04922,False,False
2.462,5.877852522925149,8.090169943749704,5.923950023325668,10,36.0,0.001,80.90169943749493,-58.77852522924613,10.0102242264046,-35.70785601630609,7.0710678118654355,0.16172177186268408,0.010224226404655702,0.08118221183061547,0.049240000000000006,False,False,95.10565162951445,-30.90169943749717,10.00131083421315,-19.491978467877146,7.0710678118654675,-1.9402401017235513,0.0013108342131602523,0.39902163384788747,0.049240000000000006,False,False,81.24129242779497,-58.308225303101096,9.999803766799072,-33.8458402586363,7.07106665692514,1.7877275635101635,-0.00019459986864261525,-0.015175902080489212,0.049240000000000006,False,False
2.463,8.090169943749704,9.510565162951618,8.123532945065726,10,54.0,0.001,95.10565162951505,-30.901699437493594,9.998646339610143,-17.83933538621105,7.071067811865429,0.16172177186268408,-0.0013536603897927975,-0.05031715807430586,0.049260000000000005,False,False,100.00000000000017,-2.5015545190854027e-12,9.992649128581618,-2.0996701213590803,7.071067811865487,-1.9402401017235513,-0.007350871418400053,-0.2086900196340956,0.049260000000000005,False,False,95.28200347744927,-30.349896642229144,9.999270446490726,-15.820183292451492,7.070988761435932,1.7877275635101635,-0.0006177593197028596,0.010914075394964414,0.049260000000000005,False,False
2.464,9.510565162951618,10.0,9.52798520691841,10,72.0,0.001,99.99999999999962,1.084909939663703e-12,9.996290775413582,0.004866715442135856,7.071067811865448,0.16172177186268408,-0.003709224586381016,-0.20613505642116983,0.04928,False,False,95.10565162951629,30.901699437492418,10.000841134953102,16.276397992333536,7.071067811865487,-1.9402401017235513,0.0008411349530839504,0.1673580940585171,0.04928,False,False,99.99653422332247,0.5790736953455844,10.000178628158324,2.1364602350623714,7.070941303327564,1.7877275635101635,0.0003575382483934271,-0.03233990661926261,0.04928,False,False
2.465,10.0,9.510565162951881,9.99983893357856,10,90.0,0.001,95.10565162951465,30.90169943749566,10.011632436340353,18.378850025350136,7.071067811865448,0.16172177186268408,0.011632436340389405,0.1678282534868286,0.0493,False,False,,,,,,-1.9402401017235513,-0.001626538034461432,-0.013945762530003684,0.0493,True,False,94.92342462531313,31.451364410349864,10.001746155144179,20.354817298884765,7.070942251874968,1.7877275635101635,0.0019237237856467731,0.18599720171268871,0.0493,False,False
2.466,9.51056516295118,8.090169943749537,9.492908904203741,10,108.0,0.001,80.90169943749353,58.77852522924788,9.99642282703502,36.06196684235261,7.071067811865429,0.16172177186268408,-0.0035771729649158486,-0.14907492951075055,0.04932,False,False,58.77852522924961,80.90169943749349,10.003083534457017,52.24290660588829,7.071067811865499,-1.9402401017235513,0.003083534456983908,0.13382670761332113,0.04932,False,False,80.55922689422079,59.24520110946274,10.000566709496724,38.24602441239812,7.070991052283699,1.7877275635101635,0.0006752639383129925,0.07731533345726271,0.04932,False,False
2.467,8.090169943749537,5.877852522924918,8.056813206155596,10,126.0,0.001,58.778525229246114,80.90169943749495,10.001951102405906,54.28905119217199,7.071067811865437,0.16172177186268408,0.0019511024059591553,0.0779894203086697,0.04934,False,False,30.901699437497484,95.10565162951494,10.000176254083163,70.29651289086881,7.071067811865507,-1.9402401017235513,0.00017625408311794627,0.18741299259392652,0.04934,False,False,58.309903601717906,81.24012709963938,10.00173067751458,56.05773247313217,7.071068911136136,1.7877275635101635,0.0017291229111033627,-0.11053264408182253,0.04934,False,False
2.468,5.877852522924918,3.0901699437498125,5.832116665210041,10,144.0,0.001,30.901699437493697,95.10565162951525,10.000388194619843,72.26147347945557,7.071067811865444,0.16172177186268408,0.0003881946198856345,0.050391707592337735,0.04936,False,False,2.936761944738464e-12,100.0000000000005,9.995066659041814,87.70427897044445,7.07106781186551,-1.9402401017235513,-0.004933340958234752,-0.40484092783031617,0.04936,False,False,30.353212806878766,95.28328142249015,9.999300244712668,74.27633159498367,7.071146033825467,1.7877275635101635,-0.0008103778440271258,0.10891711786736134,0.04936,False,False
2.469,3.0901699437498125,4.801234433294213e-13,3.0365724059329766,10,162.0,0.001,-7.58948459633757e-13,99.99999999999963,9.996919692663818,90.06345743507039,7.07106781186545,0.16172177186268408,-0.0030803073361471683,-0.14764433679272243,0.04938,False,False,-30.9016994374919,95.10565162951681,9.999972497421659,106.44711160686887,7.07106781186551,-1.9402401017235513,-2.7502578391165758e-05,0.3379717085942201,0.04938,False,False,-0.5744501533266808,100.00012084789242,9.995146946253172,92.5783713181334,7.071193026134892,1.7877275635101635,-0.005030133464840436,0.41213207944448327,0.04938,False,False
2.47,-6.567449338867391e-13,-3.0901699437499803,-0.05619178849978417,10,180.0,0.001,-30.901699437495147,95.10565162951484,10.007501297998653,107.8526810265488,7.071067811865448,0.16172177186268408,0.007501297998690541,-0.3584407453142182,0.049400000000000006,False,False,-58.77852522924486,80.90169943749707,10.002791967622972,123.78906690378128,7.071067811865507,-1.9402401017235513,0.0027919676229281893,-0.32009299449327766,0.049400000000000006,False,False,-31.445890375826476,94.92896034213366,10.002718030817526,110.16973087485964,7.071192096516289,1.7877275635101635,0.0025422657787502025,0.004785500941462532,0.049400000000000006,False,False
2.471,-3.0901699437499803,-5.877852522925061,-3.1434561432135637,10,198.0,0.001,-58.778525229247336,80.90169943749419,9.999200343831308,126.1094760147417,7.071067811865444,0.16172177186268408,-0.0007996561686489751,-0.10166575712118667,0.049420000000000006,False,False,-80.90169943749385,58.77852522925005,10.001027763555218,142.09690116278045,7.071067811865538,-1.9402401017235513,0.0010277635551285357,-0.012278735494377453,0.049420000000000006,False,False,-59.23941472666522,80.5661631479629,10.002621341264355,128.0440989752263,7.071143790626102,1.7877275635101635,0.0025138910706235134,-0.11968476898384424,0.049420000000000006,False,False
2.472,-5.877852522925061,-8.090169943748972,-5.923039101000402,10,216.0,0.001,-80.9016994374953,58.77852522924654,10.00570371869453,143.91533839778273,7.071067811865475,0.16172177186268408,0.005703718694529819,-0.2958233740805176,0.04944,False,False,-95.10565162951522,30.901699437497662,9.990582346811651,160.18444915025222,7.07106781186553,-1.9402401017235513,-0.009417653188426064,0.07524925197737937,0.04944,False,False,-81.23459487740203,58.31755721073151,10.00133989348069,146.25229578206284,7.071066710165651,1.7877275635101635,0.0013414515195224758,0.08934146922886443,0.04944,False,False
2.473,-8.090169943748972,-9.510565162951233,-8.122874869773568,10,234.0,0.001,-95.10565162951553,30.901699437493875,9.995880355569552,162.2231174594409,7.07106781186547,0.16172177186268408,-0.004119644430440945,0.011935687577700855,0.04946,False,False,-100.0000000000007,2.83550960489265e-12,10.01161389759582,177.8916509222076,7.071067811865525,-1.9402401017235513,0.011613897595749238,-0.21756897606723433,0.04946,False,False,-95.27854277973154,30.36083323943381,10.001687189123887,164.03831599392788,7.070990351153735,1.7877275635101635,0.001796735112981122,-0.12421413563156113,0.04946,False,False
2.474,-9.510565162951586,-10.0,-9.527643255648497,10,252.0,0.001,-99.99999999999983,-8.597567102697212e-13,10.008855386189188,-179.7757204657367,7.071067811865463,0.16172177186268408,0.008855386189204367,0.013077762400131752,0.04948,False,False,-95.1056516295169,-30.901699437492262,9.999778208819105,-163.83046635981634,7.071067811865525,-1.9402401017235513,-0.00022179118096515236,0.06029374190886168,0.04948,False,False,-99.99663552681226,-0.5676071920223014,9.992606597828816,-178.08643246128983,7.0709438176973824,1.7877275635101635,-0.007218047937013211,-0.24886243932549534,0.04948,False,False
2.475,-10.0,-9.510565162951563,-9.999845249066993,10,270.0,0.001,-95.10565162951494,-30.90169943749551,9.996318175500422,-162.0845385470397,7.071067811865463,0.16172177186268408,-0.0036818244995618296,-0.2957603189028685,0.0495,False,False,-80.90169943749704,-58.77852522924546,9.99882032375613,-145.7458758053646,7.07106781186553,-1.9402401017235513,-0.001179676243948816,0.14486429636060655,0.0495,False,False,-94.92706381479871,-31.44049025960352,9.999006045368615,-159.73127119703412,7.07094472905251,1.7877275635101635,-0.0008198892479949794,0.10627886684769022,0.0495,False,False
2.476,-9.510565162951563,-8.0901699437496,-9.493261479239948,10,288.0,0.001,-80.90169943749416,-58.77852522924793,10.005732936034265,-143.91600919973737,7.0710678118654675,0.16172177186268408,0.005732936034276095,-0.1272509716005354,0.04952,False,False,-58.7785252292502,-80.90169943749373,9.997889143762881,-127.75655473696798,7.071067811865538,-1.9402401017235513,-0.002110856237207079,0.13416536475724253,0.04952,False,False,-80.5660343406349,-59.23597922415328,9.995313726905541,-142.0400659707589,7.070992548440665,1.7877275635101635,-0.004579834538341344,-0.20240757180217062,0.04952,False,False
2.477,-8.0901699437496,-5.877852522925005,-8.05747621597644,10,306.0,0.001,-58.778525229246696,-80.90169943749518,9.996329133480371,-125.88367801631354,7.071067811865475,0.16172177186268408,-0.0036708665196286973,-0.09493978817665294,0.04954,False,False,-30.901699437497093,-95.10565162951505,10.015047650823542,-109.8529767427028,7.071067811865507,-1.9402401017235513,0.01504765082349749,0.037723359022096184,0.04954,False,False,-58.31920164972864,-81.23345175453544,9.997204782392574,-124.05293189159173,7.071068860157616,1.7877275635101635,-0.0027967001163889988,-0.21483885947513764,0.04954,False,False
2.478,-5.877852522924086,-3.090169943748834,-5.833024102156223,10,324.0000000000073,0.001,-30.901699437494187,-95.10565162951565,10.000221835046533,-107.87947765933917,7.071067811865483,0.16172177186268408,0.0002218350465225373,-0.0907594312022175,0.04956000000000001,False,False,-1.4996892616636615e-12,-100.00000000000016,10.004412353280681,-91.58857350383222,7.071067811865486,-1.9402401017235513,0.004412353280665484,0.3021065978921964,0.04956000000000001,False,False,-30.364083203431207,-95.27979455522535,9.999395993496394,-106.16574494589962,7.071144461567322,1.7877275635101635,-0.0007124055515081562,-0.32681865326732007,0.04956000000000001,False,False
