Time (s),Voltage 1 (V),Current 1 (A),Voltage 2 (V),Current 2 (A),Voltage 3 (V),Current 3 (A),Peak (A),Signal Angle (deg),Delta t (s),PMU1 Voltage DFT Real,PMU1 Voltage DFT Imag,PMU1 Voltage Magnitude,PMU1 Voltage Phase,PMU1 Voltage DFT RMS,PMU1 Current DFT Real,PMU1 Current DFT Imag,PMU1 Current Magnitude,PMU1 Current Phase,PMU1 Current DFT RMS,PMU1 Sync Offset,PMU1 Mag Noise,PMU1 Phase Noise,PMU1 Clock Drift,PMU1 Packet Loss,PMU1 Bad Data,PMU2 Voltage DFT Real,PMU2 Voltage DFT Imag,PMU2 Voltage Magnitude,PMU2 Voltage Phase,PMU2 Voltage DFT RMS,PMU2 Current DFT Real,PMU2 Current DFT Imag,PMU2 Current Magnitude,PMU2 Current Phase,PMU2 Current DFT RMS,PMU2 Sync Offset,PMU2 Mag Noise,PMU2 Phase Noise,PMU2 Clock Drift,PMU2 Packet Loss,PMU2 Bad Data,PMU3 Voltage DFT Real,PMU3 Voltage DFT Imag,PMU3 Voltage Magnitude,PMU3 Voltage Phase,PMU3 Voltage DFT RMS,PMU3 Current DFT Real,PMU3 Current DFT Imag,PMU3 Current Magnitude,PMU3 Current Phase,PMU3 Current DFT RMS,PMU3 Sync Offset,PMU3 Mag Noise,PMU3 Phase Noise,PMU3 Clock Drift,PMU3 Packet Loss,PMU3 Bad Data
0.446,310.8786704705423,6.481903420739759,312.57488102578907,1.8039550482913391,314.7065830280581,-8.28585846903108,10,108.0,0.001,2644.5036441600614,1921.342445363102,1.0057744825761403,35.33172011050389,231.1380141423053,47.607543734681705,63.258094248896256,0.7913680061525576,52.67510920126747,5.598242897754559,-0.5701156920474232,-0.0034309699377782,0.2011358335506763,0.00892,False,False,2695.796763874348,1818.337356183422,1.0005381488967788,33.85159753713894,229.93119550212757,11.638925214713383,22.54067541241426,0.2535940335061697,62.170824585239,1.7938040977229202,-0.4968318115350719,-0.0008817481784893,-0.0315997004676175,0.00892,False,False,2750.568338833059,1718.745584723919,0.9979573421881291,32.44906770791322,229.34376568373096,-59.246468949395215,-85.79876966131064,1.0426200968244284,-124.13861403033884,7.372778634397716,0.3086130419915178,-0.0004825688955541,0.1700253789122783,0.00892,False,False
0.447,264.4490603798601,4.759874197063035,269.5793337692826,1.164570094656422,275.0566601099267,-5.924444291719438,10,126.0,0.001,1921.3424454085468,2644.501004846413,1.0057908183796402,53.51023354335606,231.13786315922127,25.728216898041456,74.87310089914436,0.7923632198744626,70.62912708272658,5.598179339305824,-0.5701156920474232,0.0066110525014754,0.1542693567311956,0.00894,False,False,2001.9572799348043,2562.3883922158234,1.0005304022523005,51.60297506992933,229.93115516656667,4.104918818017202,25.03443768038081,0.2540042435801648,79.9830345986843,1.7938414485056675,-0.4968318115350719,0.0031675305779347,-0.2170993497961119,0.00894,False,False,2084.824018202602,2484.5964421069693,0.9979449181569812,50.45301727047228,229.3437449223878,-29.83313571605872,-99.90753857952532,1.0418834508514396,-106.14084195520262,7.372764831347911,0.3086130419915178,-0.0078295081652037,0.1676221128158801,0.00894,False,False
0.448,192.13339298655967,2.57189202906669,200.1954973840843,0.4112066884468503,208.48228155302291,-2.983098717513569,10,144.0,0.001,1010.1076769156456,3108.7967881021004,1.0057809015835617,71.47176082492498,231.1377834612708,1.330354174972129,79.15849548144465,0.7913567257404039,88.22164666562931,5.598141320615602,-0.5701156920474232,-0.0034001222917744,-0.2543634725860419,0.00896,False,False,1112.1524711297488,3055.614841325721,1.0005216231376148,69.32925910143884,229.93113292429567,-3.8308465592089584,25.078048025634445,0.25407906551791,98.15238629246564,1.7938560116913378,-0.4968318115350719,0.0038951545007004,-0.0449313103697466,0.00896,False,False,1215.0026934898078,3007.2376074431504,0.9979701758177812,68.37965266703456,229.34373299490755,2.500492384236712,-104.23654350707928,1.042727081361856,-88.2808156435409,7.372757104525706,0.3086130419915178,0.0006177243157143,0.0274273321351267,0.00896,False,False
0.449,101.01045196831144,0.1321472730406304,111.21515106073582,-0.3824025834112982,121.50021436026744,0.2502553103708769,10,162.0,0.001,-0.0025100529528288,3268.7815699569724,1.0057864963126932,89.44634385899934,231.1377614334866,-23.197649797587506,75.69479440072514,0.7911043144928609,106.57794858774253,5.598139358527779,-0.5701156920474232,-0.0059214599559951,0.1007228180723329,0.00898,False,False,113.4826706347844,3249.736332346156,1.0005287753745038,87.47036367143953,229.9311260606646,-11.39168731195253,22.66723657560781,0.2534718004929954,116.2949648384062,1.7938424593423368,-0.4968318115350719,-0.0021583298326856,0.1004613814761056,0.00898,False,False,226.2485566875989,3235.509355847208,0.997965011610456,86.19148175277098,229.3437289438937,34.5893371095402,-98.3620309763331,1.0423974412911725,-69.81392669796996,7.37275775387559,0.3086130419915178,-0.0026795947105337,0.4940859324756524,0.00898,False,False
0.45,6.400886053857027e-13,-2.320524666643756,11.348314942141643,-1.1385861690143908,22.624871341020054,3.4591108356580658,10,180.0,0.001,-1010.1114432185448,3108.795236804061,,,231.1377614334866,-45.45466937536476,64.82109951803409,0.7916334401150542,124.38605528466698,5.598170196926225,-0.5701156920474232,-0.0006738158153866,-0.0922203436983267,0.009,False,False,-896.2953480777983,3125.7509799641925,1.000539302624896,105.62056533343348,229.93112598920803,-17.837613697772216,18.03795096292351,0.2542373258528129,134.01007201122533,1.7938062010314608,-0.4968318115350719,0.005548200760479,-0.1821469145649457,0.009,False,False,-784.6522393601414,3147.0668965814616,0.9979776595544876,104.23942940751868,229.34372880342465,63.292283073136886,-82.85905048095779,1.0424608527145554,-52.19603167563653,7.372765879646525,0.3086130419915178,-0.0020569720521643,0.1117813822061996,0.009,False,False
0.451,-101.01035116593084,-4.546023795652179,-89.62934771393319,-1.783335365194862,-78.46513913714374,6.329359160847154,10,198.0,0.001,-1921.342671713448,2644.498677138875,1.0057601606969804,125.5578692945391,231.1377394059247,-63.261901862175534,47.60189954062818,0.7911939689495301,142.31511080962937,5.598218050011801,-0.5701156920474232,-0.0051362019532497,-0.1638832390846056,0.00902,False,False,-1818.3374868265755,2695.795413939496,1.0004951380019913,123.31365151854656,229.9311215322537,-22.537753633099957,11.64326397593743,0.2532084290211244,152.37027663364856,1.793761320298317,-0.4968318115350719,-0.0046772966149044,0.179487393787968,0.00902,False,False,-1718.74568481676,2750.567633093884,0.9979972284325992,122.30215730949833,229.34372711391,85.79965549527569,-59.24516351656575,1.0428521531549575,-33.96301287480364,7.372777727292679,0.3086130419915178,0.0018392772499835,0.344659648320392,0.00902,False,False
0.452,-192.13300951148895,-6.326489695194212,-181.83344071432828,-2.2535476483280883,-171.8744228571191,8.580037343522367,10,216.0,0.001,-2644.4986771722824,1921.340754184456,1.0058002133124155,143.65958855986037,231.13765971013945,-74.87615667860506,25.7228610858556,0.7921744181967487,160.16033168050257,5.598260632286262,-0.5701156920474232,0.0046080700888753,-0.3190102969495273,0.00904,False,False,-2562.38787077131,2001.9567534302448,1.000527184251728,141.31252352536148,229.93110319050896,-25.032097045644488,4.109030869389022,0.2527426119327878,170.09356735283976,1.7937251980001778,-0.4968318115350719,-0.0092843828543388,-0.0966458031371851,0.00904,False,False,-2484.596220451949,2084.823712200008,0.9979830659718492,140.42963728661485,229.34371900747064,99.90825372424982,-29.83189195524468,1.0429984754247068,-16.49027463074085,7.372788122501036,0.3086130419915178,0.0032877989028341,-0.1826778892582767,0.00904,False,False
0.453,-264.44826866764595,-7.487628496092049,-256.23838840210925,-2.5032026077912506,-248.4594298498944,9.99083110388336,10,234.0,0.001,-3108.792134286497,1010.1094269908002,1.005740157361544,161.52523654515366,231.13750873340825,-79.16050026288954,1.3258110320427208,0.791841394044066,178.42689875693384,5.598277671196572,-0.5701156920474232,0.0012537319040007,-0.0525231286345455,0.00906,False,False,-3055.613718964517,1112.1528194195332,1.0005048887285286,159.98327578785813,229.9310667707496,-25.07651777542128,-3.827363800777475,0.253930427336282,-171.7629274666462,1.7937118740262066,-0.4968318115350719,0.0026126141252976,0.0469092401689965,0.00906,False,False,-3007.2370857384904,1215.0028171760198,0.997968115863521,158.34277854910707,229.34370206729676,104.2370180383112,2.501552768734814,1.0424761165369332,2.22126349840229,7.372792447836158,0.3086130419915178,-0.0019419069224948,0.528830203211187,0.00906,False,False
0.454,-310.877429519188,-7.915774903446293,-305.5609215544296,-2.5078660347637465,-300.7234886213459,10.423640938210037,10,252.0,0.001,-3268.7750455771666,0.0025099651508639,,,231.13730009016612,,,,,,-0.5701156920474232,-0.0013814648124468,0.1745704605889926,0.00908,True,False,-3249.7347190446767,113.48385945019665,1.0005531490912378,177.48457170790437,229.9310149862356,-22.666666661615835,-11.389174901239274,0.2540825401831427,-153.89399256017484,1.7937266827471587,-0.4968318115350719,0.0041127998998927,-0.0841036568190857,0.00908,False,False,-3235.508585161954,226.2490979538757,0.9979481213630256,176.49393481427796,229.34367725077632,98.36221854699708,34.59011040934834,1.0430743981502235,19.769245617568608,7.372788405894382,0.3086130419915178,0.0040466253792889,0.0767915685558511,0.00908,False,False
0.455,-326.8757104112767,-7.5690190313484145,-324.97301398415243,-2.2670813442942928,-323.5506323370365,9.836100375642747,10,270.0,0.001,-3108.787480533606,-1010.1036446941011,1.0057585968379277,-162.28890989824905,231.1370694214452,-64.82053549321665,-45.456375955875046,0.7912046800211942,-145.68021505817305,5.598206827489146,-0.5701156920474232,-0.0050132201928669,-0.1598362502343685,0.0091,False,False,-3125.7490337280856,-896.2934352665834,1.0005226557930904,-164.692046168306,229.93095641903065,-18.038397354599056,-17.836317762880483,0.2536474356479709,-135.73386731009916,1.7937642131295464,-0.4968318115350719,-0.0002913214275987,0.0766039360572634,0.0091,False,False,-3147.065952356397,-784.6513334980789,0.9979648319524332,-165.81859932841715,229.34364852379483,82.85893284781599,63.2926937187558,1.0424432096785257,37.6911602254582,7.372776895734438,0.3086130419915178,-0.0022489815133922,-0.0013452790531385,0.0091,False,False
0.456,-310.87711929243187,-6.481308828160929,-312.574482695604,-1.804414277721756,-314.7063849698013,8.28572310588264,10,288.0,0.001,-2644.490448227616,-1921.3328580901796,1.0057657010542769,-144.61080986435695,231.13686078105405,-47.600069150546375,-63.26186217743613,0.7908736989733527,-127.78523936219987,5.598137989230759,-0.5701156920474232,-0.0082256786726603,-0.2653746287321028,0.00912,False,False,-2695.7933253286706,-1818.3350373880469,1.000534903504676,-146.286121199262,229.930902241082,-11.644683163947072,-22.537801263536945,0.2531254480356483,-118.12896717624308,1.7938103742918312,-0.4968318115350719,-0.0055764792925823,-0.3170580405315688,0.00912,False,False,-2750.566607756788,-1718.7445030321232,0.9979690083383314,-147.4153838457621,229.34362134589463,59.24475231449354,85.79966344097338,1.0425830998374432,55.85807121690389,7.372761668259049,0.3086130419915178,-0.0008285450220002,0.1654553193823678,0.00912,False,False
0.457,-264.44774087836805,-4.7591265189945,-269.57899026574154,-1.1651465088821105,-275.056487005356,5.924273027876625,10,306.0,0.001,-1921.332858136644,-2644.487809097627,1.0057592713306245,-126.46151723409592,231.13670980851887,-25.719943440214948,-74.87437452426387,0.7913972390339676,-109.39474219479985,5.598074423838786,-0.5701156920474232,-0.0029003830270847,0.1242378825132542,0.00914,False,False,-2001.954726900762,-2562.385124559035,1.0005269577968932,-128.54410706014457,229.93086194682223,-4.1112841063546055,-25.033483828962503,0.2536599315571223,-99.64106826334496,1.7938477772906078,-0.4968318115350719,-0.000284539905986,0.1731329924049937,0.00914,False,False,-2084.8227061181283,-2484.59487842682,0.997979780266293,-129.77316660878267,229.34360058491387,29.83122754656945,99.90785835322669,1.0426687820969036,74.10806697547552,7.3727478926325745,0.3086130419915178,4.775925039210156e-05,0.4152760388841069,0.00914,False,False
0.458,-192.13243431946145,-2.5710644468560737,-200.19524231700245,-0.4118438823618099,-208.4821503466918,2.982908329217963,10,324.0,0.001,-1010.1026367165618,-3108.781275610776,1.005764456567855,-108.70808561591944,231.1366301161492,-1.3220916795595938,-79.1571500026461,0.7918321825834866,-91.80124134084132,5.598036407058539,-0.5701156920474232,0.0015028163143268,-0.283414023626399,0.00916,False,False,-1112.151053309205,-3055.6109448302263,1.0005081870670942,-110.29697157874338,229.9308397273302,3.8244969356068665,-25.079108204672544,0.2538028732864452,-81.72872654426601,1.7938623764828503,-0.4968318115350719,0.0011242310115735,0.0882935496554195,0.00916,False,False,-1215.0019288314247,-3007.2357148399724,0.9979364501586336,-111.76942588224318,229.34358865764224,-2.502405256047532,104.23625820731888,1.0424686666940426,91.69630149766807,7.372740181617805,0.3086130419915178,-0.0019424897565492,0.0032898661889482,0.00916,False,False
0.459,-101.0099479708108,-0.1313207934438527,-111.2150093771588,0.3817669752947216,-121.5001378954068,-0.2504461818507751,10,342.0,0.001,0.0025098764007225,-3268.7652592157065,1.005781102497166,-90.556081812362,231.136608089911,23.20509252625598,-75.69096139145685,0.7917867564635592,-73.2994195740575,5.598034456626323,-0.5701156920474232,0.0010513134427472,0.2171917795361519,0.00918,False,False,-113.48252656712238,-3249.732188517916,1.000503745152878,-92.62358234364068,229.93083287072983,11.385974939530309,-22.670207376129493,0.2534961727357604,-63.79550281988824,1.7938488339326817,-0.4968318115350719,-0.0019236224371552,0.0243341838161101,0.00918,False,False,-226.2484143033568,-3235.5073195830164,0.9979924464242614,-93.457700241696,229.34358460669944,-34.59106746578656,98.36116876758648,1.0431189105773988,109.67379922735805,7.372740830162224,0.3086130419915178,0.0045590318966982,-0.0194423277969303,0.00918,False,False
0.46,5.126348511638563e-12,2.3212691407047545,-11.34830048632679,1.1380143685263209,-22.62485710231757,-3.4592835092312475,10,0.0,0.001,1010.1064027543918,-3108.779724421852,1.0057726427551492,-72.7974884668827,231.13660808991105,45.460563737536056,-64.81515405921712,0.7909770916279648,-55.38304114276711,5.598065313594791,-0.5701156920474232,-0.0070889732564997,0.1325200953529439,0.0092,False,False,896.2942045527248,-3125.746994439153,1.000497200286684,-74.6806743134557,229.9308327993464,17.833097896302252,-18.04254192028968,0.2540802405975881,-45.85579846001266,1.7938125592219918,-0.4968318115350719,0.00396835636895,-0.0336744318011833,0.0092,False,False,784.6517455348866,-3147.064915980138,0.9979895436802528,-75.59475682972284,229.34358446623284,-63.29366163383872,82.85769597950684,1.042835257904415,127.50779515154082,7.372748939863358,0.3086130419915178,0.0017110363175287,-0.1856456109656282,0.0092,False,False
0.461,101.00984717567384,4.54661338456708,89.6292335532068,1.7828833593973532,78.46508975611324,-6.3294967439645,10,18.0,0.001,1921.3330844250363,-2644.485481553812,1.005765852904719,-54.055087311810624,231.1365860639021,63.26567078839413,-47.59442351691432,0.7915325796939661,-37.59811836317919,5.5981131866964216,-0.5701156920474232,-0.0016017953860848,-0.0832756959568208,0.00922,False,False,1818.3351678974896,-2695.791976776208,1.000525879098212,-56.46255269847124,229.9308283469593,22.534876690551584,-11.64902596947994,0.2537180835458046,-27.662965517506933,1.7937676459006378,-0.4968318115350719,0.0004103028793048,0.1605899808700362,0.00922,False,False,1718.7446031232191,-2750.565902029947,0.9979787557188528,-57.71868314298075,229.343582776748,-85.80054747894624,59.24344948639413,1.0427682526278208,145.89842549228356,7.37276076335515,0.3086130419915178,0.0010242626091416,0.2048444451074719,0.00922,False,False
0.462,192.13205087198213,6.326866677153837,181.8332091372002,2.253259707614496,171.8743146903526,-8.580126384768336,10,36.0,0.001,2644.4854815879867,-1921.3311670304763,1.0057809350810174,-36.34913102579804,231.13650637374812,74.8774311259681,-25.714586236282894,0.7921417100303786,-19.430187705895424,5.598155784420137,-0.5701156920474232,0.0044292656994345,0.0843069785310651,0.00924,False,False,2562.3846036489767,-2001.9542009352847,1.000517277495397,-38.611841002608905,229.93081002401303,25.0311408994636,-4.115400058661923,0.253635473983032,-10.083885885254334,1.793731491014798,-0.4968318115350719,-0.0003646620185212,-0.2597533958672235,0.00924,False,False,2484.5946567757155,-2084.8224001208764,0.9979667265772514,-39.61261006582008,229.34357467045163,-99.90857202543202,29.82998629494458,1.0433961963305998,163.4621567051864,7.372771136593593,0.3086130419915178,0.0072890296624376,-0.2315000036778103,0.00924,False,False
0.463,264.4469492230949,7.487755958159256,256.2380620987492,2.5031069499498813,248.4592734856872,-9.990862908109143,10,54.0,0.001,3108.776622124312,-1010.1043866675784,1.005756680324547,-18.50885103697057,231.1363554077088,79.15915535073735,-1.3175473287537227,0.7920795515035988,-1.552902866000578,5.598172829953392,-0.5701156920474232,0.0037835744073302,-0.0384880937991518,0.00926,False,False,3055.609823619436,-1112.1514012418456,1.0005258982868472,-20.361994210786488,229.93077364158768,25.0775763829623,3.8210108012986543,0.253413876160046,8.434209932455367,1.7937181506398232,-0.4968318115350719,-0.0025617741091644,0.2583924814862699,0.00926,False,False,3007.235193144531,-1215.0020525154328,0.9979744396895666,-21.630251081899974,229.34355773057743,-104.23673173369993,-2.503463472545267,1.042810144217602,-178.49075102747895,7.372775451579171,0.3086130419915178,0.0014224062213349,-0.1844377483528973,0.00926,False,False
0.464,310.87587843033566,7.915640355963043,305.5605324818847,2.50797205967476,300.7232993658711,-10.423612415637804,10,72.0,0.001,3268.758735298129,-0.0025097865954819,1.0057849431440848,-0.7716069834341174,231.13614677927512,75.69171913211012,23.20837914292111,0.7913683718139543,16.43916303488209,5.598153806218538,-0.5701156920474232,-0.003301318865278,-0.0464389522177203,0.00928,False,False,3249.7305768702936,-113.48371416397347,1.000511371131637,-2.5600092355660617,229.93072191016776,22.66963676739031,11.383460008142707,0.2536668829224047,26.078557403885533,1.7937329691489745,-0.4968318115350719,-5.266302219276807e-05,-0.0972079260376537,0.00928,False,False,3235.5065489114004,-226.2489555600655,0.9979849912813046,-3.523824615980453,229.34353291449685,-98.36135589950058,-34.59183915106422,1.041257305084706,-160.18637101278858,7.372771415906409,0.3086130419915178,-0.0141002778044722,0.1199215131062915,0.00928,False,False
0.465,326.87407951179034,7.568635631762029,324.9726002365528,2.267378710257802,323.5504287160257,-9.836014342019784,10,90.0,0.001,3108.7719687019617,1010.0986047822196,1.005760370695182,17.60530534843657,231.13591612696263,64.81458995515504,45.4622708342702,0.791299081225003,34.822603236819035,5.598101973197443,-0.5701156920474232,-0.0039209217933782,0.3368185881415397,0.0093,False,False,3125.7450501985327,896.2922937023466,1.0004967444567394,15.81774910958858,229.9306634030229,18.042988561589397,17.831800542254527,0.2527396973375984,44.48780886356205,1.7937705355094815,-0.4968318115350719,-0.0093776457267744,0.3126260702579446,0.0093,False,False,3147.0639717718154,784.6508396888506,0.997972259672066,14.30228595070404,229.3435041880259,-82.85757851674441,-63.29407137652514,1.0427875001209357,-142.32991770237567,7.372759927284735,0.3086130419915178,0.0012179199224092,-0.0236765750353658,0.0093,False,False
0.466,310.87556822614084,6.480714094353241,312.57408477436815,1.8048739101778912,314.7061869151133,-8.285588004531126,10,108.0,0.001,2644.477253227831,1921.3232714979004,1.0057752661371524,35.21216359732765,231.1357075014461,47.592592720572696,63.26563118002916,0.7914398003344384,52.33529700337465,5.598033123550532,-0.5701156920474232,-0.0024163625945987,-0.1510019201914502,0.00932,False,False,2695.7898903072078,1818.3327209702447,1.000537788023773,33.51763982043525,229.9306092806436,11.65044632666224,22.53492414176896,0.2546164325810678,62.25768531235533,1.7938167488427,-0.4968318115350719,0.0093243511853194,0.0839413101731956,0.00932,False,False,2750.564876711068,1718.7434213595243,0.997960096545088,32.044796717758246,229.34347701060972,-59.24303904723481,-85.80055532179851,1.0429885809178197,-124.34575174432268,7.372744729434621,0.3086130419915178,0.0032502208970002,-0.0396208377771899,0.00932,False,False
0.467,264.4464214721958,4.758378657936011,269.5786471149208,1.165723443135657,275.0563139039044,-5.924102101071619,10,126.0,0.001,1921.3232715453853,2644.4746142856666,1.0057559058073162,53.28899221206957,231.135556539698,25.711667897563263,74.87564860130895,0.7911636859280614,70.44058184312624,5.597969551337916,-0.5701156920474232,-0.0050876019730968,-0.0466020329551392,0.00934,False,False,2001.9521764843164,2562.381860252684,1.000513226997875,51.44595122250802,229.9305690277208,4.11765526954891,25.03252876051867,0.2542301180231601,80.26998760901785,1.7938542040325327,-0.4968318115350719,0.0054082359687997,0.0985375040711322,0.00934,False,False,2084.821394056909,2484.5933147744104,0.9979625739380868,50.864890322654006,229.3434562499995,-29.82932316711189,-99.90817736182794,1.0425342506710478,-106.13860152132696,7.37273098124788,0.3086130419915178,-0.0012736386985723,0.1673546485342635,0.00934,False,False
0.468,192.13147572177996,2.5702366578498226,200.1949875118923,0.4124816623685055,208.48201914274077,-2.9827183202181184,10,144.0,0.001,1010.0975968781944,3108.7657642216927,1.0057594438811153,71.3684230224578,231.13547685303516,1.313827064560534,79.15580431033479,0.7914028438799346,88.55586692848082,5.597931536546149,-0.5701156920474232,-0.002642261420277,0.0675299464517896,0.00936,False,False,1112.1496369432327,3055.6070523302083,1.0005141021681652,69.34304617400483,229.93054683102756,-3.8181413509620414,25.08016904091447,0.2531918402772529,97.97449591029756,1.7938688392644135,-0.4968318115350719,-0.0049952388336856,-0.1941328701643219,0.00936,False,False,1215.001164186685,3007.233822270396,0.997955824787216,68.30362992939953,229.34344432294125,2.5043142864021,-104.2359733512494,1.0433532974901285,-87.88996383300625,7.372723286048195,0.3086130419915178,0.0069277121479934,0.4157720397040622,0.00936,False,False
0.469,101.00944400987146,0.1304941035027731,111.21486783911544,-0.3811307724057019,121.50006143192358,0.250636668902841,10,162.0,0.001,-0.0025096958843846,3268.7489496346934,1.0057751619151043,89.77609506164359,231.13545482837773,-23.21253720193745,75.68712752506508,0.7906258764131012,106.49870777988323,5.597929597782913,-0.5701156920474232,-0.0104091942633484,0.0091545042464483,0.00938,False,False,113.48238264840948,3249.728048939164,1.0005234347746303,87.35758879089218,229.93053998146385,-11.38025710326306,22.67318064298705,0.2543225389910487,116.43095939142756,1.7938553066034788,-0.4968318115350719,0.0063308863769008,0.2651502790442001,0.00938,False,False,226.248271921764,3235.505283355016,0.9980025101127648,86.22389194648298,229.3434402720711,34.59279430520084,-98.3603081680522,1.042192601565915,-70.3900591456283,7.372723933783268,0.3086130419915178,-0.0046801631298635,-0.0845527747492096,0.00938,False,False
0.47,-1.6024311557877817e-12,-2.322013808082655,11.3482860453735,-1.1374420227927289,22.62484286388292,3.4594558308753265,10,180.0,0.001,-1010.1013626450062,3108.764213144334,1.005780173996155,107.47328010795512,231.13545482837773,-45.4664596839844,64.80920718440441,0.7912947634735075,124.72737570641476,5.597960473273473,-0.5701156920474232,-0.0037639881967821,0.2367720604368309,0.0094,False,False,-896.2930621991322,3125.7430130016546,,,229.93053991015373,-17.82857766266893,18.04713691101202,0.2531548589166847,134.50671650646527,1.793819015618117,-0.4968318115350719,-0.0052945911630485,0.343196907993502,0.0094,False,False,-784.6512517182849,3147.062935414055,0.997971237345209,104.36838993611352,229.34344013160705,63.295037346653686,-82.85634409541638,1.0439725236019466,-52.25542024593695,7.372732027400806,0.3086130419915178,0.013107611126759,0.049887283085275,0.0094,False,False
0.471,-101.00934322215502,-4.54720313089135,-89.62911950980362,-1.7824309112180572,-78.46504037599067,6.329634042109557,10,198.0,0.001,-1921.323497816912,2644.472286909252,1.0057825136594356,125.56162875146204,231.13543280395652,-63.26944078173626,47.58694565760494,0.7918423161121174,142.73951306343406,5.598008366309163,-0.5701156920474232,0.0016438072087025,0.2481906973342152,0.00942,False,False,-1818.332851345861,2695.788543138331,1.0005227432740416,123.68259418605312,229.9305354623376,-22.53199678082128,11.654793168039957,0.2537251565587722,152.02543981244355,1.7937740698325573,-0.4968318115350719,0.000471948197336,-0.1366465336000607,0.00942,False,False,-1718.743521448836,2750.5641709968413,0.9979586812635856,122.57262955791995,229.34343844215255,85.8014375625579,-59.24173882564472,1.0422067663708516,-34.26744089788296,7.372743826719949,0.3086130419915178,-0.0045666479413484,0.0377265966781898,0.00942,False,False
0.472,-192.1310923024825,-6.327243765272435,-181.8329777980836,-2.252971470631516,-171.87420652555167,8.580215235904022,10,216.0,0.001,-2644.472286944193,1921.321580559813,1.0057513311701698,143.1357798860485,231.13535311955965,-74.87870601967929,25.70630931162356,0.7918547666545501,160.6876013831582,5.598050979406323,-0.5701156920474232,0.0017080486130899,0.1959309808500176,0.00944,False,False,-2562.381339877542,2001.9516510583887,1.0005505625194258,141.41571036591205,229.93051715820624,-25.03018354083801,4.121775114761272,0.2534311061657769,170.14651858437182,1.7937378824464618,-0.4968318115350719,-0.0024173790404134,-0.0149898639087426,0.00944,False,False,-2484.59309312731,2084.821088065121,0.997957952102659,140.38159140003577,229.3434303360025,,,,,,0.3086130419915178,-0.0026744263538827,-0.0907407536907258,0.00944,True,False
0.473,-264.4456298751247,-7.487883464827843,-256.23773613083875,-2.5030111708826954,-248.4591171243448,9.99089463571054,10,234.0,0.001,-3108.761111071716,1010.0993467023096,1.0057816324267592,161.279349940066,231.13520216445056,-79.15781022139339,1.3092815141594007,0.7924351696185814,178.4376614503415,5.598068031530811,-0.5701156920474232,0.0074879629076857,-0.0540888681684926,0.00946,False,False,-3055.605932270828,1112.1499845184208,1.0005436122268887,159.7343136887974,229.93048081314708,-25.078635650711337,-3.8146518475880367,0.2533049557169291,-171.7433817355096,1.7937245256998586,-0.4968318115350719,-0.0036599942366965,0.0951600729306734,0.00946,False,False,-3007.23330058438,1215.0012878684397,0.9979480537016284,158.04247513303474,229.34341339643467,104.23644587210484,2.5053703334289694,1.043135025549614,1.7294309227206202,7.372758482601974,0.3086130419915178,0.0046952172991453,0.0344928882836965,0.00946,False,False
0.474,-310.8743274552622,-7.915505787250042,-305.5601438093901,-2.5080781501933744,-300.7231101138675,10.423583937443414,10,252.0,0.001,-3268.7424261896526,0.0025096040759109,1.0057664530473986,179.35753605758504,231.1349935511552,-75.68788552029544,-23.21582471873329,0.7909033843082081,-163.380840889524,5.598049004744553,-0.5701156920474232,-0.0078029822568726,0.1273920129653938,0.00948,False,False,-3249.7264389468373,113.48356902564244,1.0005475404427449,177.5200058143186,229.93042913486775,-22.672609340634025,-11.377739656125694,0.2539912773211955,-153.51322579611897,1.7937393539692166,-0.4968318115350719,0.0031822514663347,0.3253680574667092,0.00948,False,False,-3235.504512697348,226.24881316868883,0.9979562989082712,176.08962110492553,229.3433885808041,98.36049486092948,34.59356437485934,1.0428297577155206,19.51834125120606,7.372754453202843,0.3086130419915178,0.0016482373891119,-0.176617535867728,0.00948,False,False
0.475,-326.8724487321928,-7.568252147285776,-324.97218691445147,-2.267676322163566,-323.55022509875323,9.835928469449245,10,270.0,0.001,-3108.756457987261,-1010.093565237423,1.005758316651046,-162.6408951906282,231.13476291561545,-64.808643002075,-45.46816729378613,0.792067406828638,-145.48063867804288,5.597997161854464,-0.5701156920474232,0.0039105598657021,0.0274114684136766,0.0095,False,False,-3125.741070758252,-896.2911533112916,1.0005002938878889,-164.44773735187474,229.9303706878348,-18.04758380108737,-17.82727889202109,0.2536831858424223,-135.54949793330312,1.7937769562450792,-0.4968318115350719,4.815903010161123e-05,0.2896786486940814,0.0095,False,False,-3147.061991222852,-784.6503458886368,0.9979566892581064,-165.70575145393246,229.34335985485495,82.85622680316213,63.29544618580751,1.0427060691823982,37.568935995433286,7.372742986133959,0.3086130419915178,0.0004275689422257,-0.1260741332004087,0.0095,False,False
