sample_index,time_s,initial_chi_square,theoretical_threshold,operating_threshold,initial_status,pmu_screen_candidate,pmu_screened,pmu_screen_energy,pmu_screen_share,pmu_screen_threshold,detected_pmu,pmu_isolated,corrected_chi_square,corrected_theoretical_threshold,corrected_operating_threshold,corrected_status,chi_square_reduction,correction_candidate,active_measurements,actual_faulty_pmu,actual_fault_type,actual_fault_detail,truth_window_start,truth_window_end,truth_window_t0_s,truth_window_t1_s
19,0.019,3.244717786038627,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.881409223431998,0.5798375536779581,9.487729036781154,,,3.244717786038627,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,0,19,0.0,0.019
39,0.039,4.993843949003925,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.273897494956013,0.655586663978362,9.487729036781154,,,4.993843949003925,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,20,39,0.02,0.039
59,0.059,3.176837692046839,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.073114382532842,0.6525717028990339,9.487729036781154,,,3.176837692046839,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,40,59,0.04,0.059
79,0.079,2.6600875018632157,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7388532536920172,0.6536827275321075,9.487729036781154,,,2.6600875018632157,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,60,79,0.06,0.079
99,0.099,3.2156202627499475,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.0753307957725498,0.6453905082678387,9.487729036781154,,,3.2156202627499475,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,80,99,0.08,0.099
119,0.119,5.114787621414075,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.307780593976869,0.6467092749126452,9.487729036781154,,,5.114787621414075,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,100,119,0.1,0.119
139,0.139,3.1340797844646655,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7029557693787059,0.5433670763010231,9.487729036781154,,,3.1340797844646655,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,120,139,0.12,0.139
159,0.159,3.2344673003014908,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.075369296986972,0.6416417617805328,9.487729036781154,,,3.2344673003014908,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,140,159,0.14,0.159
179,0.179,2.0676251673038077,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.354235706944716,0.6549715723912597,9.487729036781154,,,2.0676251673038077,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,160,179,0.16,0.179
199,0.199,2.0685375144799623,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.356402190277438,0.6557300415305459,9.487729036781154,,,2.0685375144799623,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,180,199,0.18,0.199
219,0.219,2.4726182372072256,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.619974629144383,0.6551656882439373,9.487729036781154,,,2.4726182372072256,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,200,219,0.2,0.219
239,0.239,4.026896692273594,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.615815499796539,0.6495859466212539,9.487729036781154,,,4.026896692273594,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,220,239,0.22,0.239
259,0.259,3.3802063225543764,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.8075527698383416,0.5347462839109769,9.487729036781154,,,3.3802063225543764,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,240,259,0.24,0.259
279,0.279,3.3939416970761673,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.218184965575121,0.6535719124126546,9.487729036781154,,,3.3939416970761673,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,260,279,0.26,0.279
299,0.299,1.645199220109297,12.591587243743977,5782.822297849418,PASS,False,PMU3,0.980422653133891,0.5959294419485306,9.487729036781154,,,1.645199220109297,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,280,299,0.28,0.299
319,0.319,4.176330416441546,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.3064923584249994,0.5522772693809636,9.487729036781154,,,4.176330416441546,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,300,319,0.3,0.319
339,0.339,4.151236808595673,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.684683799253358,0.6467190196652652,9.487729036781154,,,4.151236808595673,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,320,339,0.32,0.339
359,0.359,3.280236529162694,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1239130320988036,0.6474877690118734,9.487729036781154,,,3.280236529162694,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,340,359,0.34,0.359
379,0.379,4.390775158438152,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.8648409846371394,0.6524681590974919,9.487729036781154,,,4.390775158438152,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,360,379,0.36,0.379
399,0.399,4.840467668693685,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.0711462333459796,0.6344730392910157,9.487729036781154,,,4.840467668693685,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,380,399,0.38,0.399
419,0.419,2.9621785338447126,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.939915517487014,0.6548948671804503,9.487729036781154,,,2.9621785338447126,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,400,419,0.4,0.419
439,0.439,3.6396113722733885,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.3856366448358335,0.6554646638950652,9.487729036781154,,,3.6396113722733885,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,420,439,0.42,0.439
459,0.459,2.9160975002569685,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.6171695622786468,0.5545663552525733,9.487729036781154,,,2.9160975002569685,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,440,459,0.44,0.459
479,0.479,3.493021614053951,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.253870443077406,0.6452494980303302,9.487729036781154,,,3.493021614053951,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,460,479,0.46,0.479
499,0.499,4.530362033211202,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.5559199243484687,0.5641756454807624,9.487729036781154,,,4.530362033211202,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,480,499,0.48,0.499
519,0.519,1.7627254164846005,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.068457594645265,0.6061395522259433,9.487729036781154,,,1.7627254164846005,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,500,519,0.5,0.519
539,0.539,2.6373711711466026,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.6891633358013463,0.64047235909801,9.487729036781154,,,2.6373711711466026,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,520,539,0.52,0.539
559,0.559,2.531887212794607,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.6329515273696367,0.6449542930339472,9.487729036781154,,,2.531887212794607,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,540,559,0.54,0.559
579,0.579,4.417221338975431,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.817229549508395,0.6377831974708897,9.487729036781154,,,4.417221338975431,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,560,579,0.56,0.579
599,0.599,2.7102374901422075,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7324684639586798,0.6392312372107938,9.487729036781154,,,2.7102374901422075,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,580,599,0.58,0.599
619,0.619,2.473023620418649,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.6214158611082794,0.6556410734296975,9.487729036781154,,,2.473023620418649,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,600,619,0.6,0.619
639,0.639,2.185054983880915,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.4243468586803358,0.6518585890001395,9.487729036781154,,,2.185054983880915,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,620,639,0.62,0.639
659,0.659,2.2899449168251693,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.4470112702941917,0.6318978503205048,9.487729036781154,,,2.2899449168251693,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,640,659,0.64,0.659
679,0.679,3.3179611880310333,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1218844557182757,0.6395145498906389,9.487729036781154,,,3.3179611880310333,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,660,679,0.66,0.679
699,0.6990000000000001,4.259028664838648,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.790389897853907,0.6551704901379479,9.487729036781154,,,4.259028664838648,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,680,699,0.68,0.6990000000000001
719,0.719,5.178457805149553,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.3895897337893435,0.6545558274934044,9.487729036781154,,,5.178457805149553,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,700,719,0.7000000000000001,0.719
739,0.739,3.835633736341532,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.457877565469527,0.6408009039501976,9.487729036781154,,,3.835633736341532,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,720,739,0.72,0.739
759,0.759,1.77392537424955,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.1595484360261692,0.6536624667859606,9.487729036781154,,,1.77392537424955,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,740,759,0.74,0.759
779,0.779,3.2155126621537264,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.908445449562658,0.5935120306086419,9.487729036781154,,,3.2155126621537264,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,760,779,0.76,0.779
799,0.799,3.1128694344781436,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.036168488503228,0.6541130398694609,9.487729036781154,,,3.1128694344781436,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,780,799,0.78,0.799
819,0.8190000000000001,3.961115506296272,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.331802845293373,0.5886732769056913,9.487729036781154,,,3.961115506296272,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,800,819,0.8,0.8190000000000001
839,0.839,3.9035563484182596,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.559340608926202,0.6556433109933867,9.487729036781154,,,3.9035563484182596,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,820,839,0.8200000000000001,0.839
859,0.859,3.055622562471899,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9685978776806394,0.6442542681345134,9.487729036781154,,,3.055622562471899,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,840,859,0.84,0.859
879,0.879,5.883691267200147,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.7774334886585765,0.6420176241599657,9.487729036781154,,,5.883691267200147,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,860,879,0.86,0.879
899,0.899,1.568289617034976,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.0054114910184684,0.6410878960732452,9.487729036781154,,,1.568289617034976,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,880,899,0.88,0.899
919,0.919,6.013822517781002,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.7152449612014866,0.6177842711880278,9.487729036781154,,,6.013822517781002,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,900,919,0.9,0.919
939,0.939,1.537608951263823,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.0068103460244624,0.6547895973140142,9.487729036781154,,,1.537608951263823,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,920,939,0.92,0.939
959,0.959,1.6866068751038301,12.591587243743977,5782.822297849418,PASS,False,PMU3,0.9355125793581244,0.5546713897395519,9.487729036781154,,,1.6866068751038301,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,940,959,0.94,0.959
979,0.979,3.5189934702140087,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.2199458671289842,0.630846827628236,9.487729036781154,,,3.5189934702140087,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,960,979,0.96,0.979
999,0.999,2.722439206992422,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7328995419204407,0.6365246053868135,9.487729036781154,,,2.722439206992422,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,980,999,0.98,0.999
1019,1.019,4.023894924093034,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.5283705100053844,0.6283390987341119,9.487729036781154,,,4.023894924093034,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1000,1019,1.0,1.019
1039,1.039,2.6336802492852405,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7337705840240198,0.6583071671265147,9.487729036781154,,,2.6336802492852405,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1020,1039,1.02,1.039
1059,1.059,2.0489152050548527,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.2252452399973839,0.5979970459365996,9.487729036781154,,,2.0489152050548527,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1040,1059,1.04,1.059
1079,1.079,3.328332993869545,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1805367625697314,0.65514381120701,9.487729036781154,,,3.328332993869545,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1060,1079,1.06,1.079
1099,1.099,4.441307429475229,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.6785533772434804,0.6031001951062798,9.487729036781154,,,4.441307429475229,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1080,1099,1.08,1.099
1119,1.119,5.151725938606416,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.320445360045915,0.6445306678996443,9.487729036781154,,,5.151725938606416,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1100,1119,1.1,1.119
1139,1.139,3.0510588010973465,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9569168858660642,0.6413894367300419,9.487729036781154,,,3.0510588010973465,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1120,1139,1.12,1.139
1159,1.159,2.156770763344867,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.2774635434744932,0.5923038114135579,9.487729036781154,,,2.156770763344867,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1140,1159,1.14,1.159
1179,1.179,3.2861890612404125,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.001630197092676,0.6091037855068315,9.487729036781154,,,3.2861890612404125,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1160,1179,1.16,1.179
1199,1.199,4.306159071290137,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.814121517703712,0.6535108134917537,9.487729036781154,,,4.306159071290137,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1180,1199,1.18,1.199
1219,1.219,4.028157318123085,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.625523423541409,0.6517926724780371,9.487729036781154,,,4.028157318123085,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1200,1219,1.2,1.219
1239,1.239,2.964569927634706,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.941551359232328,0.6549183883752752,9.487729036781154,,,2.964569927634706,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1220,1239,1.22,1.239
1259,1.259,2.477908391647364,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.6222229651127094,0.6546743094219971,9.487729036781154,,,2.477908391647364,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1240,1259,1.24,1.259
1279,1.279,5.239946819455757,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.340411915386139,0.6374896598154955,9.487729036781154,,,5.239946819455757,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1260,1279,1.26,1.279
1299,1.299,3.398618356148266,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1695773847139557,0.63837040743015,9.487729036781154,,,3.398618356148266,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1280,1299,1.28,1.299
1319,1.319,2.7953146655193812,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.8148898873412893,0.6492613907579794,9.487729036781154,,,2.7953146655193812,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1300,1319,1.3,1.319
1339,1.339,6.4881729489418545,12.591587243743977,5782.822297849418,PASS,False,PMU3,4.234173137378699,0.6525986854387479,9.487729036781154,,,6.4881729489418545,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1320,1339,1.32,1.339
1359,1.359,2.061700462500251,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.3470698342789207,0.653378053107342,9.487729036781154,,,2.061700462500251,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1340,1359,1.34,1.359
1379,1.379,3.201801555401936,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9965277386733362,0.6235638605724593,9.487729036781154,,,3.201801555401936,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1360,1379,1.36,1.379
1399,1.399,3.007372228156168,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9171922674017283,0.6374974968021059,9.487729036781154,,,3.007372228156168,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1380,1399,1.38,1.399
1419,1.419,4.098424997503109,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.6659612673239463,0.6504843370192536,9.487729036781154,,,4.098424997503109,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1400,1419,1.4,1.419
1439,1.439,3.3713260829140492,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1650723302483046,0.6422019932218769,9.487729036781154,,,3.3713260829140492,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1420,1439,1.42,1.439
1459,1.459,4.336429799996587,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.621614372219548,0.6045559349817241,9.487729036781154,,,4.336429799996587,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1440,1459,1.44,1.459
1479,1.479,4.023958896460956,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.532126969316258,0.6292626327627865,9.487729036781154,,,4.023958896460956,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1460,1479,1.46,1.479
1499,1.499,3.373629860893297,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.8723675945254632,0.5550008956909348,9.487729036781154,,,3.373629860893297,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1480,1499,1.48,1.499
1519,1.519,3.20265343668912,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9174746814582881,0.5987143846074583,9.487729036781154,,,3.20265343668912,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1500,1519,1.5,1.519
1539,1.539,3.535794012078392,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.272903601412197,0.6428269276003865,9.487729036781154,,,3.535794012078392,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1520,1539,1.52,1.539
1559,1.559,2.179657193435806,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.3485715924552082,0.6187081145221038,9.487729036781154,,,2.179657193435806,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1540,1559,1.54,1.559
1579,1.579,3.7948193030436466,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.4703737918308897,0.6509858822130262,9.487729036781154,,,3.7948193030436466,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1560,1579,1.56,1.579
1599,1.599,3.3212455588491716,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1687621795203267,0.6529966366810328,9.487729036781154,,,3.3212455588491716,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1580,1599,1.58,1.599
1619,1.619,2.6122845109126986,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.713033126976681,0.6557605497489127,9.487729036781154,,,2.6122845109126986,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1600,1619,1.6,1.619
1639,1.639,6.159410687777456,12.591587243743977,5782.822297849418,PASS,False,PMU3,4.038612692008836,0.6556816709791625,9.487729036781154,,,6.159410687777456,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1620,1639,1.62,1.639
1659,1.659,3.8981765001353144,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.9738254843914065,0.5063458476861913,9.487729036781154,,,3.8981765001353144,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1640,1659,1.64,1.659
1679,1.679,2.340066077084468,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.5253228946260433,0.6518289844731529,9.487729036781154,,,2.340066077084468,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1660,1679,1.66,1.679
1699,1.699,2.0758363488126887,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.3526733604702805,0.6516281311115715,9.487729036781154,,,2.0758363488126887,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1680,1699,1.68,1.699
1719,1.719,2.388903142105455,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.5578468862784576,0.6521180615575115,9.487729036781154,,,2.388903142105455,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1700,1719,1.7,1.719
1739,1.739,2.0445409418352627,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.3392662061272074,0.6550449436952961,9.487729036781154,,,2.0445409418352627,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1720,1739,1.72,1.739
1759,1.759,3.0116652531098227,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.8591086580729494,0.6173025558379199,9.487729036781154,,,3.0116652531098227,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1740,1759,1.74,1.759
1779,1.779,2.6139169565285356,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.7156861465817086,0.6563659730262662,9.487729036781154,,,2.6139169565285356,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1760,1779,1.76,1.779
1799,1.799,3.072711277650799,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.5865367973653892,0.5163312312826068,9.487729036781154,,,3.072711277650799,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1780,1799,1.78,1.799
1819,1.819,2.412103340239335,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.5377274848644662,0.6375048113452256,9.487729036781154,,,2.412103340239335,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1800,1819,1.8,1.819
1839,1.839,3.6129388769828354,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.3286410296292965,0.6445282106665319,9.487729036781154,,,3.6129388769828354,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1820,1839,1.82,1.839
1859,1.859,4.970265381023744,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.8531331690468216,0.5740404083733556,9.487729036781154,,,4.970265381023744,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1840,1859,1.84,1.859
1879,1.879,4.3513796048195905,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.8524226504972505,0.655521445965759,9.487729036781154,,,4.3513796048195905,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1860,1879,1.86,1.879
1899,1.899,6.2157460101196635,12.591587243743977,5782.822297849418,PASS,False,PMU3,3.709222346309186,0.5967461251264636,9.487729036781154,,,6.2157460101196635,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1880,1899,1.88,1.899
1919,1.919,4.545923393125149,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.278646930350308,0.5012506224359898,9.487729036781154,,,4.545923393125149,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1900,1919,1.9,1.919
1939,1.939,3.6746612168296755,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.372066965336657,0.6455199065624788,9.487729036781154,,,3.6746612168296755,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1920,1939,1.92,1.939
1959,1.959,1.6573096325068264,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.0835677079260744,0.6538112653620936,9.487729036781154,,,1.6573096325068264,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1940,1959,1.94,1.959
1979,1.979,3.4227179833936976,12.591587243743977,5782.822297849418,PASS,False,PMU3,2.1327610117110614,0.6231191182150461,9.487729036781154,,,3.4227179833936976,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1960,1979,1.96,1.979
1999,1.999,2.715260463432185,12.591587243743977,5782.822297849418,PASS,False,PMU3,1.709651314110562,0.6296454197066246,9.487729036781154,,,2.715260463432185,12.591587243743977,5782.822297849418,PASS,0.0,,12,,,,1980,1999,1.98,1.999
2019,2.019,1.0206256579336983,12.591587243743977,5782.822297849418,PASS,False,PMU3,0.674813299697379,0.6611761074707532,9.487729036781154,,,1.0206256579336983,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2000,2019,2.0,2.019
2039,2.039,1.297892223944491,12.591587243743977,5782.822297849418,PASS,False,PMU3,0.7429505560614186,0.5724285440307818,9.487729036781154,,,1.297892223944491,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2020,2039,2.02,2.039
2059,2.059,1.5119527637762247,12.591587243743977,5782.822297849418,PASS,False,PMU1,0.8546573821276424,0.5652672508055518,9.487729036781154,,,1.5119527637762247,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2040,2059,2.04,2.059
2079,2.079,2.5822042247284944,12.591587243743977,5782.822297849418,PASS,False,PMU1,1.6353690764132196,0.633322903259199,9.487729036781154,,,2.5822042247284944,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2060,2079,2.06,2.079
2099,2.099,3.08765672504084,12.591587243743977,5782.822297849418,PASS,False,PMU1,1.9705601299398128,0.6382057027125477,9.487729036781154,,,3.08765672504084,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2080,2099,2.08,2.099
2119,2.119,4.3926003393092445,12.591587243743977,5782.822297849418,PASS,False,PMU2,2.191900570523101,0.4989984066858646,9.487729036781154,,,4.3926003393092445,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2100,2119,2.1,2.119
2139,2.139,11.813105633404591,12.591587243743977,5782.822297849418,PASS,False,PMU1,5.941413167510821,0.502950989510324,9.487729036781154,,,11.813105633404591,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2120,2139,2.12,2.139
2159,2.1590000000000003,9.328935399643635,12.591587243743977,5782.822297849418,PASS,False,PMU2,4.6882286279364855,0.5025470138978105,9.487729036781154,,,9.328935399643635,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2140,2159,2.14,2.1590000000000003
2179,2.179,16.293287732366124,12.591587243743977,5782.822297849418,PASS,False,PMU2,10.258469382457982,0.6296132217735186,9.487729036781154,,,16.293287732366124,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2160,2179,2.16,2.179
2199,2.199,17.667746515340543,12.591587243743977,5782.822297849418,PASS,False,PMU2,9.765786900008376,0.5527466047539761,9.487729036781154,,,17.667746515340543,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2180,2199,2.18,2.199
